?item	?membership	?term	?constituency	?party	?start	?election	?end	?cause	?event
Q5542611	Q60586104		Q60576122						
Q5542611	Q60586145		Q60576122						
Q5542611	Q60586155		Q60576122						
Q5542611	Q60586149		Q60576122						
Q5542611	Q60586150		Q60576122						
Q5542611	Q60586159		Q60576122						
Q5542860	Q60586156		Q60576115						
Q5542860	Q60586157		Q60576115						
Q5542860	Q60586153		Q60576178						
Q5543259	Q60586149		Q60576130						
Q5543313	Q60585857		Q60576069						
Q5543313	Q60586066		Q60576069						
Q5543313	Q60586012		Q60576078						
Q5543313	Q60585670		Q60576111						
Q5543825	Q60585668		Q56189354						
Q5543825	Q60585962		Q56189354						
Q5543911	Q60586163		Q60576114						
Q5543911	Q60586167		Q60576114						
Q5543911	Q60586151		Q60576161						
Q5543911	Q60586156		Q60576161						
Q5543911	Q60586153		Q60576161						
Q5543911	Q60586155		Q60578273						
Q5544400	Q60586155		Q60576083						
Q5544400	Q60586153		Q60576083						
Q5544671	Q60586151		Q60576136						
Q5544671	Q60586155		Q60576136						
Q5544671	Q60586153		Q60576136						
Q5544671	Q60586149		Q60576148						
Q5544724	Q60586066		Q60576074						
Q5544762	Q60586150		Q60576053						
Q5544762	Q60586149		Q60576053						
Q5544762	Q60586155		Q60576117						
Q5545312	Q60586012		Q60576130						
Q5545312	Q60586066		Q60576149						
Q5545312	Q60586104		Q60578260						
Q5545372	Q60585962		Q60576052						
Q5545372	Q60585766		Q60576052						
Q5545372	Q60586066		Q60576052						
Q5545404	Q60586104		Q60576109						
Q5545404	Q60586153		Q60576109						
Q5545404	Q60586155		Q60576245						
Q5546263	Q60586104		Q60576254						
Q5546263	Q60586150		Q60576254						
Q5546263	Q60586155		Q60576254						
Q5553472	Q60586151		Q60576087						
Q5553472	Q60586153		Q60576087						
Q5560924	Q60586104		Q60576015						
Q5560924	Q60585670		Q60576237						
Q5560924	Q60585685		Q60576237						
Q5560924	Q60585811		Q60576237						
Q5560924	Q60585665		Q60595446						
Q5561080	Q60586012		Q60576061						
Q5561080	Q60586066		Q60576061						
Q5561615	Q60586066		Q60576063						
Q5561615	Q60586012		Q60576148						
Q5561644	Q60586066		Q60576111						
Q5561644	Q60585962		Q60576111						
Q5561644	Q60586012		Q60576111						
Q5561644	Q60586104		Q60576111						
Q5561644	Q60586145		Q60576111						
Q5561681	Q60586150		Q60576111						
Q5561681	Q60586151		Q60576111						
Q5561711	Q60585685		Q60578260						
Q5561711	Q60585727		Q60578260						
Q5561711	Q60585908		Q60578260						
Q5561711	Q60585811		Q60578260						
Q5561711	Q60585857		Q60578260						
Q5561719	Q60586153		Q60576111						
Q5561719	Q60586156		Q60576111						
Q5561719	Q60586155		Q60576111						
Q5606886	Q60586153		Q60576132						
Q5606886	Q60586151		Q60576246						
Q5606886	Q60586150		Q60576269						
Q5608123	Q60586151		Q60576148						
Q5608900	Q60586145		Q60595404						
Q5618070	Q60586145		Q60576251						
Q5639235	Q60586066		Q60576110						
Q5639235	Q60586104		Q60576149						
Q5639235	Q60586145		Q60576149						
Q5639235	Q60586149		Q60576149						
Q5639235	Q60586150		Q60576158						
Q5649185	Q60586104		Q60576085						
Q5649185	Q60586149		Q60576107						
Q5649185	Q60586153		Q60576156						
Q5649185	Q60586145		Q60576156						
Q5717451	Q60586066		Q60576157						
Q5717451	Q60586149		Q60576183						
Q5717451	Q60586145		Q60576277						
Q5717899	Q60586151		Q60576069						
Q5717899	Q60586149		Q60576100						
Q5717899	Q60586155		Q60576167						
Q5717899	Q60586150		Q60576167						
Q5718558	Q60586145		Q60576091						
Q5718558	Q60586149		Q60576091						
Q5718558	Q60586153		Q60576091						
Q5718558	Q60586155		Q60576091						
Q5718668	Q60586151		Q60576043						
Q5718668	Q60586150		Q60576061						
Q5718668	Q60586155		Q60576061						
Q5718668	Q60586145		Q60576181						
Q5718668	Q60586104		Q60576181						
Q5718691	Q60586150		Q60576014						
Q5718691	Q60586149		Q60576062						
Q5719368	Q60585962		Q60576062						
Q5719368	Q60586066		Q60576065						
Q5719568	Q60585908		Q60576079						
Q5719568	Q60585811		Q60576079						
Q5719568	Q60585668		Q60576111						
Q5719725	Q60585962		Q60576019						
Q5719731	Q60586163		Q60576161						
Q5719731	Q60586155		Q60576161						
Q5719731	Q60586156		Q60576161						
Q5719731	Q60586171		Q60576161						
Q5719731	Q60586167		Q60576161						
Q5719731	Q60586153		Q60576161						
Q5719731	Q60586175		Q60576161						
Q5719731	Q60586157		Q60576161						
Q5721107	Q60586151		Q60576037						
Q5721107	Q60586150		Q60576188						
Q5721107	Q60586149		Q60576188						
Q5721197	Q60586151		Q60576026						
Q5721197	Q60586150		Q60576271						
Q5721223	Q60586151		Q60576115						
Q5721223	Q60586150		Q60576115						
Q5721223	Q60586156		Q60595458						
Q5721310	Q60586149		Q60576248						
Q5721310	Q60586153		Q60578259						
Q5721310	Q60586155		Q60578259						
Q5721834	Q60585908		Q60576025						
Q5721834	Q60586012		Q60576070						
Q5721834	Q60586145		Q60576070						
Q5721834	Q60585962		Q60576094						
Q5721834	Q60586066		Q60576094						
Q5721834	Q60585668		Q60576130						
Q5721834	Q60585665		Q60576142						
Q5721840	Q60586151		Q60576039						
Q5721840	Q60586153		Q60576039						
Q5722007	Q60586153		Q60576033						
Q5722007	Q60586155		Q60576088						
Q5722007	Q60586150		Q60576114						
Q5722007	Q60586151		Q60576114						
Q5722007	Q60586156		Q60576270						
Q5722007	Q60586157		Q60576270						
Q5722050	Q60585962		Q60576060						
Q5722050	Q60586012		Q60576091						
Q5722222	Q60586149		Q60576072						
Q5722236	Q60586156		Q60576065						
Q5722236	Q60586153		Q60576166						
Q5722688	Q60585908		Q60576019						
Q5722724	Q60586153		Q60576052						
Q5722724	Q60586167		Q60576052						
Q5722724	Q60586157		Q60576052						
Q5722724	Q60586159		Q60576052						
Q5723492	Q60586153		Q60576019						
Q5723492	Q60586149		Q60576082						
Q5724057	Q60585857		Q60576185						
Q5724057	Q60585908		Q60576185						
Q5724427	Q60586066		Q60578269						
Q5724427	Q60586012		Q60578270						
Q5724427	Q60585962		Q60578270						
Q5724773	Q60586012		Q60578256						
Q5724773	Q60585857		Q60578256						
Q5724773	Q60585908		Q60578256						
Q5724773	Q60586066		Q60578256						
Q5724850	Q60586151		Q60576201						
Q5725035	Q60586153		Q60576025						
Q5725148	Q60586155		Q60576082						
Q5725148	Q60586153		Q60576287						
Q5725644	Q60586153		Q60576072						
Q5725644	Q60586104		Q60595458						
Q5725644	Q60586151		Q60595458						
Q5725644	Q60586145		Q60595458						
Q5725644	Q60586149		Q60595458						
Q5725644	Q60586150		Q60595458						
Q5725963	Q60586151		Q60576255						
Q5725963	Q60586153		Q60576255						
Q5725963	Q60586150		Q60576255						
Q5725963	Q60586155		Q60578265						
Q5725963	Q60586156		Q60578265						
Q5726277	Q60586153		Q60576062						
Q5726277	Q60586155		Q60576114						
Q5726277	Q60586157		Q60576118						
Q5726285	Q60585670		Q60578252						
Q5726285	Q60586012		Q60578252						
Q5726285	Q60585962		Q60578252						
Q5726285	Q60586104		Q60578252						
Q5726285	Q60585908		Q60578252						
Q5726397	Q60586151		Q60578252						
Q5726397	Q60586149		Q60578252						
Q5726653	Q60585962		Q60576160						
Q5726653	Q60585908		Q60576160						
Q5726653	Q60585811		Q60576168						
Q5727012	Q60586066		Q60576055						
Q5727127	Q60586150		Q60576063						
Q5727335	Q60586066		Q60576086						
Q5727335	Q60585908		Q60576103						
Q5727335	Q60586012		Q60576135						
Q5727335	Q60585811		Q60576169						
Q5727928	Q60586104		Q60576315						
Q5727928	Q60586012		Q60576315						
Q5727928	Q60586066		Q60576315						
Q5727928	Q60586145		Q60576315						
Q5728035	Q60585908		Q60576070						
Q5728035	Q60585857		Q60576193						
Q5728146	Q60586151		Q60576125						
Q5728146	Q60586149		Q60576125						
Q5728146	Q60586150		Q60576125						
Q5728146	Q60586153		Q60576125						
Q5728397	Q60586156		Q60576251						
Q5728397	Q60586155		Q60576251						
Q5728397	Q60586159		Q60576251						
Q5728397	Q60586153		Q60576251						
Q5728397	Q60586157		Q60576251						
Q5729394	Q60586104		Q60576250						
Q5729394	Q60586150		Q60578252						
Q5729784	Q60586066		Q60576141						
Q5729786	Q60586153		Q60576135						
Q5729786	Q60586167		Q60576135						
Q5729786	Q60586171		Q60576135						
Q5729786	Q60586175		Q60576135						
Q5729786	Q61022159		Q60576135						
Q5729786	Q60586157		Q60576135						
Q5729786	Q60586156		Q60576266						
Q5729786	Q60586151		Q60576280						
Q5729786	Q60586163		Q60576287						
Q5729786	Q60586159		Q60576289						
Q5730052	Q60586145		Q60576188						
Q5730465	Q60586066		Q60576039						
Q5730465	Q60586149		Q60576039						
Q5733851	Q60586151		Q60576132						
Q5733851	Q60586149		Q60576219						
Q5733851	Q60586150		Q60578262						
Q5733851	Q60586155		Q60578262						
Q5733851	Q60586156		Q60578262						
Q5733851	Q60586153		Q60578262						
Q5749825	Q60586151		Q60576021						
Q5749825	Q60586153		Q60576021						
Q5789836	Q60586066		Q60576049						
Q5800654	Q60585962		Q60576053						
Q5800654	Q60586012		Q60576053						
Q5800654	Q60586066		Q60576053						
Q5800654	Q60586104		Q60576072						
Q5800654	Q60586150		Q60576072						
Q5800654	Q60586145		Q60576072						
Q5800654	Q60586149		Q60576072						
Q5800654	Q60585685		Q60576143						
Q5800654	Q60585908		Q60576168						
Q5800654	Q60585962		Q60576241						
Q5801972	Q60586104		Q60576222						
Q5801972	Q60586066		Q60576228						
Q5929987	Q60586149		Q60576126						
Q5929987	Q60586155		Q60576142						
Q5929987	Q60586153		Q60576174						
Q5929987	Q60586150		Q60576201						
Q5929987	Q60586151		Q60576251						
Q5929987	Q60586156		Q60595446						
Q5930931	Q60586153		Q60576238						
Q5930931	Q60586155		Q60576238						
Q5932364	Q60586066		Q60576019						
Q5932364	Q60585962		Q60576167						
Q5932951	Q60586066		Q60576130						
Q5932951	Q60586150		Q60576166						
Q5932951	Q60586104		Q60576170						
Q5932951	Q60586145		Q60576181						
Q5941405	Q60586150		Q60578252						
Q5941405	Q60586151		Q60578270						
Q5941507	Q60585908		Q60576161						
Q5941507	Q60585962		Q60576229						
Q5941537	Q60585668		Q60576133						
Q5941537	Q60585857		Q60576184						
Q5941537	Q60585908		Q60576184						
Q5941537	Q60585811		Q60576189						
Q5941537	Q60585670		Q60576240						
Q5941537	Q60585727		Q60576248						
Q5941672	Q60586153		Q60576254						
Q5941675	Q60586150		Q60576098						
Q5941675	Q60586151		Q60576098						
Q5941675	Q60586153		Q60576098						
Q5941675	Q60586155		Q60576098						
Q6084272	Q60586066		Q60576012						
Q6087831	Q60585670		Q60576068						
Q6087831	Q60585962		Q60576068						
Q6087831	Q60585908		Q60576068						
Q6087831	Q60585727		Q60576086						
Q6087831	Q60585668		Q60576103						
Q6128675	Q60586149		Q60576025						
Q6131554	Q60586066		Q60576082						
Q6131554	Q60586012		Q60576082						
Q6131554	Q60586151		Q60578251						
Q6131942	Q60585664		Q60578262						
Q6131942	Q60585962		Q60578262						
Q6131942	Q60586012		Q60578262						
Q6131942	Q60586104		Q60578262						
Q6131942	Q60586145		Q60578262						
Q6131942	Q60586066		Q60578262						
Q6131942	Q60586149		Q60578262						
Q6132290	Q60586104		Q60576158						
Q6132290	Q60586145		Q60576158						
Q6132290	Q60586066		Q60576246						
Q6132290	Q60585962		Q60576246						
Q6132290	Q60586012		Q60576246						
Q6132290	Q60586150		Q60576317						
Q6135580	Q60585811		Q60576059						
Q6135580	Q60585766		Q60576059						
Q6135580	Q60585908		Q60576059						
Q6135580	Q60585857		Q60576059						
Q6135580	Q60586145		Q60576059						
Q6135580	Q60586149		Q60576059						
Q6135580	Q60586066		Q60576059						
Q6138037	Q60586156		Q60576090						
Q6138037	Q60586151		Q60576188						
Q6138037	Q60586155		Q60576188						
Q6138037	Q60586157		Q60576188						
Q6140015	Q60586104		Q60576113						
Q6140015	Q60586145		Q60576113						
Q6140015	Q60586149		Q60576113						
Q6140015	Q60586150		Q60576113						
Q6140015	Q60585962		Q60576157						
Q6141170	Q60586167								
Q6141170	Q60586159		Q60576204						
Q6141170	Q60586155		Q60576232						
Q6141170	Q60586151		Q60576232						
Q6141170	Q60586171		Q60576232						
Q6141170	Q60586156		Q60576232						
Q6141170	Q60586157		Q60576232						
Q6141438	Q60586151		Q60576230						
Q6141438	Q60586150		Q60576230						
Q6141438	Q60586157		Q60576230						
Q6141438	Q60586156		Q60576230						
Q6141438	Q60586153		Q60576230						
Q6141438	Q60586155		Q60576230						
Q6145143	Q60586012		Q60576092						
Q6145143	Q60586066		Q60576092						
Q6145143	Q60585811		Q60576093						
Q6145143	Q60585766		Q60576194						
Q6145143	Q60585962		Q60578262						
Q6218116	Q60586155		Q60576051						
Q6218116	Q60586145		Q60576246						
Q6218517	Q60585811		Q60576150						
Q6218517	Q60586066		Q60576150						
Q6219532	Q60586171		Q60576042						
Q6219532	Q60586153		Q60576067						
Q6219532	Q60586157		Q60576067						
Q6219532	Q60586151		Q60576240						
Q6219532	Q60586159		Q60576263						
Q6219648	Q60585962		Q60576037						
Q6219648	Q60585668		Q60576100						
Q6219648	Q60586012		Q60576108						
Q6219648	Q60586066		Q60576108						
Q6219648	Q60585908		Q60576148						
Q6219648	Q60585670		Q60576201						
Q6219648	Q60586145		Q60576262						
Q6219648	Q60586149		Q60576262						
Q6219648	Q60585811		Q60595458						
Q6219762	Q60585962		Q60576122						
Q6219809	Q60586150		Q60576015						
Q6220701	Q60586104		Q60576088						
Q6220701	Q60586145		Q60576088						
Q6220701	Q60586149		Q60576088						
Q6220703	Q60586153		Q60576058						
Q6221144	Q60586155		Q60576077						
Q6221144	Q60586153		Q60576077						
Q6221172	Q60586149		Q60576111						
Q6221195	Q60586150		Q60576275						
Q6221544	Q60586153		Q60576046						
Q6221544	Q60586151		Q60576123						
Q6221544	Q60586155		Q60576123						
Q6221544	Q60586156		Q60576290						
Q6221544	Q60586157		Q60576290						
Q6221566	Q60586145		Q60576186						
Q6221566	Q60586149		Q60576188						
Q6222207	Q60585962		Q60576150						
Q6222207	Q60586012		Q60576150						
Q6222207	Q60585857		Q60578264						
Q6222647	Q60585962		Q60576247						
Q6222799	Q60586151		Q60576115						
Q6222799	Q60586153		Q60576115						
Q6222799	Q60586155		Q60576115						
Q6222799	Q60586150		Q60576162						
Q6222799	Q60586066		Q60576176						
Q6223329	Q60586150		Q60576037						
Q6223329	Q60586145		Q60576317						
Q6223329	Q60586151		Q60576317						
Q6223329	Q60586153		Q60576317						
Q6223358	Q60586012		Q60576275						
Q6223358	Q60586104		Q60576275						
Q6223358	Q60586066		Q60576275						
Q6223358	Q60586150		Q60576275						
Q6223747	Q60586153		Q60576254						
Q6224127	Q60585857		Q60576138						
Q6224127	Q60585962		Q60576138						
Q6225119	Q60586104		Q60576217						
Q6225119	Q60586150		Q60576217						
Q6225119	Q60586149		Q60576217						
Q6225220	Q60585685		Q60576067						
Q6225220	Q60585962		Q60576107						
Q6225861	Q60585766		Q60576174						
Q6225861	Q60585857		Q60576178						
Q6225861	Q60585962		Q60578252						
Q6226888	Q60585766		Q60576101						
Q6226888	Q60586012		Q60576101						
Q6227308	Q60586149		Q60576090						
Q6227308	Q60586145		Q60576318						
Q6227611	Q60586151		Q60576093						
Q6227685	Q60586104		Q60576180						
Q6227685	Q60586151		Q60578265						
Q6227685	Q60586153		Q60578265						
Q6227688	Q60586012		Q60576141						
Q6228044	Q60586104		Q60578257						
Q6228044	Q60586145		Q60578257						
Q6228044	Q60586153		Q60578257						
Q6229580	Q60586149		Q60576127						
Q6229580	Q60586155		Q60578264						
Q6230252	Q60586151		Q60576071						
Q6230254	Q60585670		Q60576125						
Q6230254	Q60585962		Q60576156						
Q6231199	Q60586145		Q60576105						
Q6231481	Q60586151		Q60576026						
Q6231481	Q60586153		Q60576043						
Q6231490	Q60586153		Q60576071						
Q6231490	Q60586155		Q60576071						
Q6231490	Q60586156		Q60576160						
Q6232125	Q60585962		Q60576069						
Q6232125	Q60586012		Q60576111						
Q6233236	Q60586012		Q60576138						
Q6233236	Q60586066		Q60576138						
Q6233236	Q60586104		Q60576138						
Q6233492	Q60585962		Q60576059						
Q6233786	Q60585670		Q60576142						
Q6233786	Q60585811		Q60576152						
Q6233786	Q60585857		Q60576174						
Q6233786	Q60585962		Q60576201						
Q6233786	Q60585908		Q60578275						
Q6235454	Q60586150		Q60576044						
Q6235454	Q60586104		Q60576132						
Q6235454	Q60586145		Q60576166						
Q6235703	Q60586145		Q60576160						
Q6236204	Q60586066		Q60576042						
Q6236204	Q60586149		Q60576049						
Q6236204	Q60586150		Q60576049						
Q6236204	Q60586145		Q60576049						
Q6236204	Q60586012		Q60576127						
Q6236375	Q60586012		Q60576208						
Q6236375	Q60586066		Q60576208						
Q6236375	Q60586155		Q60576208						
Q6236610	Q60586012		Q60595467						
Q6237275	Q60585962		Q60576315						
Q6237275	Q60585668		Q60576317						
Q6237806	Q60585908		Q60576019						
Q6237806	Q60585962		Q60576208						
Q6237806	Q60585668		Q60576216						
Q6238208	Q60585908		Q60576080						
Q6238208	Q60585962		Q60576130						
Q6238208	Q60586066		Q60576183						
Q6238208	Q60586012		Q60578270						
Q6238563	Q60586155		Q60576085						
Q6238563	Q60586153		Q60576085						
Q6239395	Q60585962		Q60576109						
Q6239395	Q60585857		Q60576130						
Q6239762	Q60586012		Q60576119						
Q6239762	Q60586145		Q60576119						
Q6240412	Q60586155		Q60576100						
Q6240412	Q60586104		Q60576184						
Q6240412	Q60586150		Q60576184						
Q6240412	Q60586149		Q60576184						
Q6240412	Q60586145		Q60576184						
Q6240414	Q60586151		Q60576063						
